text	F-cumsum	S
aegilops	0.22565782263307008	-4.440892098500626e-16
aegle	0.22565848585683165	-4.440892098500626e-16
aegypti	0.22565890037168265	-4.440892098500626e-16
aegyptium	0.22565931488653365	-4.440892098500626e-16
aem	0.22566022681920583	-4.440892098500626e-16
aeronautics	0.22566064133405683	-4.440892098500626e-16
aeruginosus	0.22566105584890783	-4.440892098500626e-16
aesthetically	0.2256617190726694	-4.440892098500626e-16
aetiology	0.2256621335875204	-4.440892098500626e-16
affecting	0.22566279681128198	-4.440892098500626e-16
affini	0.22566346003504356	-4.440892098500626e-16
afforest	0.22566478648256671	-4.440892098500626e-16
afforested	0.22566520099741771	-4.440892098500626e-16
afis	0.2256656155122687	-4.440892098500626e-16
afjm	0.2256661129300899	-4.440892098500626e-16
aflaj	0.22566661034791108	-4.440892098500626e-16
afma	0.22566777098949384	-4.440892098500626e-16
aforementione	0.225669097437017	-4.440892098500626e-16
afram	0.22566959485483817	-4.440892098500626e-16
africana	0.22567009227265936	-4.440892098500626e-16
africarice	0.22567075549642093	-4.440892098500626e-16
aftermath	0.22567125291424212	-4.440892098500626e-16
afyonkarahisar	0.2256717503320633	-4.440892098500626e-16
agadir	0.22567266226473548	-4.440892098500626e-16
agafay	0.22567307677958648	-4.440892098500626e-16
agamemnon	0.22567357419740766	-4.440892098500626e-16
agaricus	0.22567448613007984	-4.440892098500626e-16
agarose	0.22567514935384142	-4.440892098500626e-16
agcfsr	0.225675812577603	-4.440892098500626e-16
agdd	0.225676227092454	-4.440892098500626e-16
ageing	0.22567755353997715	-4.440892098500626e-16
agencies	0.22567796805482815	-4.440892098500626e-16
agents	0.22567846547264933	-4.440892098500626e-16
agent‐base	0.22567887998750033	-4.440892098500626e-16
agface	0.22567929450235133	-4.440892098500626e-16
agglomeran	0.2256797919201725	-4.440892098500626e-16
aggradation	0.2256802893379937	-4.440892098500626e-16
aggravating	0.22568078675581488	-4.440892098500626e-16
aggression	0.22568120127066588	-4.440892098500626e-16
aggressively	0.22568211320333806	-4.440892098500626e-16
agiis	0.22568261062115924	-4.440892098500626e-16
agipmnpv	0.22568302513601024	-4.440892098500626e-16
aglaonema	0.22568368835977182	-4.440892098500626e-16
aglycon	0.22568410287462282	-4.440892098500626e-16
aglycone	0.225684600292444	-4.440892098500626e-16
agra	0.225685014807295	-4.440892098500626e-16
agretti	0.22568551222511618	-4.440892098500626e-16
agricultura	0.22568600964293736	-4.440892098500626e-16
agrifood	0.22568642415778836	-4.440892098500626e-16
agrilife	0.22568733609046054	-4.440892098500626e-16
agrobacteria	0.22568799931422212	-4.440892098500626e-16
agrochernozem	0.2256884967320433	-4.440892098500626e-16
agroclimate	0.22568940866471549	-4.440892098500626e-16
agroeconomic	0.22568982317956648	-4.440892098500626e-16
agroecoregion	0.22569032059738767	-4.440892098500626e-16
agroecosystems	0.22569123253005985	-4.440892098500626e-16
agroenvironment	0.22569172994788103	-4.440892098500626e-16
agrohydrological	0.2256922273657022	-4.440892098500626e-16
agrometeorology	0.2256926418805532	-4.440892098500626e-16
agron	0.2256930563954042	-4.440892098500626e-16
agrophysical	0.2256935538132254	-4.440892098500626e-16
agrophysiological	0.2256939683280764	-4.440892098500626e-16
agross	0.22569446574589758	-4.440892098500626e-16
agrowell	0.22569496316371876	-4.440892098500626e-16
agro‐ecosystems	0.22569537767856976	-4.440892098500626e-16
ags	0.22569579219342076	-4.440892098500626e-16
agua	0.22569695283500352	-4.440892098500626e-16
aguascalientes	0.22569736734985452	-4.440892098500626e-16
agw	0.22569778186470552	-4.440892098500626e-16
agwater	0.2256982792825267	-4.440892098500626e-16
ag₂o	0.2256986937973777	-4.440892098500626e-16
ahar	0.2256991083122287	-4.440892098500626e-16
ahas	0.2256995228270797	-4.440892098500626e-16
ahc	0.22570002024490088	-4.440892098500626e-16
ailment	0.22570051766272206	-4.440892098500626e-16
ailsa	0.22570101508054324	-4.440892098500626e-16
airdrain	0.22570142959539424	-4.440892098500626e-16
airspace	0.22570184411024524	-4.440892098500626e-16
aiwa	0.22570234152806642	-4.440892098500626e-16
aizoaceae	0.22570275604291742	-4.440892098500626e-16
ajali	0.22570317055776842	-4.440892098500626e-16
ajwain	0.22570383378153	-4.440892098500626e-16
akaike	0.22570516022905315	-4.440892098500626e-16
akihikari	0.22570565764687434	-4.440892098500626e-16
akrotiri	0.22570607216172534	-4.440892098500626e-16
akure	0.22570656957954652	-4.440892098500626e-16
alarmingly	0.22570698409439752	-4.440892098500626e-16
alata	0.22570814473598028	-4.440892098500626e-16
albaqualf	0.22570947118350343	-4.440892098500626e-16
albay	0.2257099686013246	-4.440892098500626e-16
albifasciatus	0.2257106318250862	-4.440892098500626e-16
albopictus	0.2257110463399372	-4.440892098500626e-16
alborz	0.22571237278746034	-4.440892098500626e-16
albufera	0.22571278730231134	-4.440892098500626e-16
albuquerque	0.22571328472013252	-4.440892098500626e-16
alca	0.22571369923498352	-4.440892098500626e-16
alcalde	0.2257143624587451	-4.440892098500626e-16
alcoholic	0.22571527439141728	-4.440892098500626e-16
alemaya	0.22571577180923846	-4.440892098500626e-16
alessandrii	0.22571618632408946	-4.440892098500626e-16
alexander	0.22571660083894046	-4.440892098500626e-16
alfic	0.22571709825676164	-4.440892098500626e-16
algaecide	0.22571751277161264	-4.440892098500626e-16
algorithmic	0.22571801018943383	-4.440892098500626e-16
alice	0.22571842470428483	-4.440892098500626e-16
alk	0.22571883921913583	-4.440892098500626e-16
alkalinisation	0.22571925373398682	-4.440892098500626e-16
alkalis	0.225720165666659	-4.440892098500626e-16
alkaloids	0.2257206630844802	-4.440892098500626e-16
allahabad	0.22572198953200334	-4.440892098500626e-16
allantoate	0.22572240404685434	-4.440892098500626e-16
allantoic	0.22572281856170534	-4.440892098500626e-16
allergen	0.22572323307655634	-4.440892098500626e-16
alleviated	0.22572364759140734	-4.440892098500626e-16
alleviating	0.22572431081516892	-4.440892098500626e-16
alleyway	0.2257252227478411	-4.440892098500626e-16
allied	0.22572572016566228	-4.440892098500626e-16
alligatorweed	0.22572613468051328	-4.440892098500626e-16
alliin	0.22572663209833446	-4.440892098500626e-16
allocatable	0.22572704661318546	-4.440892098500626e-16
allopurinol	0.22572770983694704	-4.440892098500626e-16
allude	0.22572812435179804	-4.440892098500626e-16
allyl	0.22572853886664904	-4.440892098500626e-16
almaty	0.22572895338150004	-4.440892098500626e-16
almera	0.22572936789635104	-4.440892098500626e-16
almeria	0.22573027982902322	-4.440892098500626e-16
alopecuroide	0.2257307772468444	-4.440892098500626e-16
alos	0.22573144047060598	-4.440892098500626e-16
alphaproteobacteria	0.22573193788842716	-4.440892098500626e-16
alphonse	0.22573235240327816	-4.440892098500626e-16
alsa	0.22573301562703973	-4.440892098500626e-16
alsap	0.2257336788508013	-4.440892098500626e-16
alsen	0.2257341762686225	-4.440892098500626e-16
alstm	0.2257345907834735	-4.440892098500626e-16
alt	0.2257350052983245	-4.440892098500626e-16
alternated	0.22573566852208607	-4.440892098500626e-16
altimetry	0.22573658045475825	-4.440892098500626e-16
alumina	0.22573699496960925	-4.440892098500626e-16
alvand	0.22573740948446025	-4.440892098500626e-16
alvarezii	0.22573782399931125	-4.440892098500626e-16
alxa	0.22573823851416225	-4.440892098500626e-16
al³⁺	0.2257395649616854	-4.440892098500626e-16
amalgamation	0.2257399794765364	-4.440892098500626e-16
amarelo	0.2257403939913874	-4.440892098500626e-16
amazonas	0.22574089140920858	-4.440892098500626e-16
ambiol	0.22574138882702977	-4.440892098500626e-16
ambit	0.22574180334188076	-4.440892098500626e-16
ambition	0.22574230075970195	-4.440892098500626e-16
ambo	0.22574271527455295	-4.440892098500626e-16
ambr	0.22574312978940395	-4.440892098500626e-16
amc	0.22574362720722513	-4.440892098500626e-16
amenable	0.22574495365474828	-4.440892098500626e-16
americanum(l.	0.22574536816959928	-4.440892098500626e-16
amfissis	0.22574578268445028	-4.440892098500626e-16
ami	0.22574619719930128	-4.440892098500626e-16
aminobutyric	0.22574669461712246	-4.440892098500626e-16
aminolevulinic	0.22574735784088404	-4.440892098500626e-16
aminomethylphosphonic	0.22574785525870522	-4.440892098500626e-16
amirkabir	0.22574826977355622	-4.440892098500626e-16
amisk	0.2257487671913774	-4.440892098500626e-16
ammosul	0.2257491817062284	-4.440892098500626e-16
amnicola	0.22574967912404958	-4.440892098500626e-16
amorpha	0.22575009363890058	-4.440892098500626e-16
amounts	0.22575059105672177	-4.440892098500626e-16
amphibious	0.22575108847454295	-4.440892098500626e-16
amphiploid	0.22575150298939395	-4.440892098500626e-16
amplifier	0.22575191750424495	-4.440892098500626e-16
ampullariidae	0.22575258072800652	-4.440892098500626e-16
amritsar	0.2257530781458277	-4.440892098500626e-16
amsterdam	0.2257539900784999	-4.440892098500626e-16
amwd	0.22575448749632107	-4.440892098500626e-16
anabolic	0.22575490201117207	-4.440892098500626e-16
anacardium	0.22575556523493365	-4.440892098500626e-16
anadromous	0.22575647716760583	-4.440892098500626e-16
anaemia	0.225756974585427	-4.440892098500626e-16
anaeromyxobacter	0.2257574720032482	-4.440892098500626e-16
anaheim	0.2257578865180992	-4.440892098500626e-16
analgesic	0.22575838393592038	-4.440892098500626e-16
analyser	0.22575954457750314	-4.440892098500626e-16
anammox	0.22575995909235413	-4.440892098500626e-16
ananda	0.22576045651017532	-4.440892098500626e-16
anantapur	0.2257613684428475	-4.440892098500626e-16
ananthapuramu	0.2257617829576985	-4.440892098500626e-16
anar	0.22576228037551968	-4.440892098500626e-16
anatolian	0.22576360682304283	-4.440892098500626e-16
ancestral	0.2257647674646256	-4.440892098500626e-16
ancestry	0.22576543068838717	-4.440892098500626e-16
anchorage	0.22576634262105935	-4.440892098500626e-16
andalusian	0.2257675032626421	-4.440892098500626e-16
andaman	0.2257679177774931	-4.440892098500626e-16
andaqueptic	0.2257683322923441	-4.440892098500626e-16
andepts	0.2257687468071951	-4.440892098500626e-16
andisol	0.2257696587398673	-4.440892098500626e-16
andisols	0.2257700732547183	-4.440892098500626e-16
andosols	0.2257704877695693	-4.440892098500626e-16
andrdquowater	0.22577098518739047	-4.440892098500626e-16
anecdotal	0.22577214582897323	-4.440892098500626e-16
anet	0.2257728090527348	-4.440892098500626e-16
anethole	0.22577347227649638	-4.440892098500626e-16
anethum	0.22577479872401954	-4.440892098500626e-16
angeleno	0.22577546194778111	-4.440892098500626e-16
anglia	0.2257758764626321	-4.440892098500626e-16
anguillicaudatus	0.2257765396863937	-4.440892098500626e-16
angulata	0.2257769542012447	-4.440892098500626e-16
angustifolius	0.22577761742500627	-4.440892098500626e-16
anhydrase	0.22577803193985727	-4.440892098500626e-16
anhydride	0.22577852935767845	-4.440892098500626e-16
ankara	0.2257798558052016	-4.440892098500626e-16
annada	0.2257802703200526	-4.440892098500626e-16
annealing	0.2257806848349036	-4.440892098500626e-16
annelida	0.2257810993497546	-4.440892098500626e-16
annexe	0.2257815138646056	-4.440892098500626e-16
announce	0.22578242579727778	-4.440892098500626e-16
annualize	0.22578333772994996	-4.440892098500626e-16
annualized	0.22578375224480096	-4.440892098500626e-16
annuity	0.22578416675965196	-4.440892098500626e-16
annus	0.22578458127450296	-4.440892098500626e-16
anode	0.22578549320717514	-4.440892098500626e-16
anosmia	0.22578590772202614	-4.440892098500626e-16
anp	0.22578657094578772	-4.440892098500626e-16
ans	0.2257870683636089	-4.440892098500626e-16
answers	0.2257874828784599	-4.440892098500626e-16
antarctica	0.22578839481113208	-4.440892098500626e-16
antegrade	0.22578880932598308	-4.440892098500626e-16
antenna	0.22578947254974466	-4.440892098500626e-16
anthocyanine	0.22578988706459566	-4.440892098500626e-16
anthropocene	0.22579055028835723	-4.440892098500626e-16
anthropometric	0.22579104770617842	-4.440892098500626e-16
anticipation	0.2257919596388506	-4.440892098500626e-16
anticipatory	0.2257923741537016	-4.440892098500626e-16
anticoagulant	0.2257927886685526	-4.440892098500626e-16
antifouling	0.2257932031834036	-4.440892098500626e-16
antimony	0.22579411511607578	-4.440892098500626e-16
antinutritional	0.22579452963092678	-4.440892098500626e-16
antioxidants	0.22579494414577778	-4.440892098500626e-16
antirrhinum	0.22579560736953935	-4.440892098500626e-16
antisera	0.22579610478736054	-4.440892098500626e-16
antofagasta	0.22579651930221153	-4.440892098500626e-16
anuga_mk	0.22579693381706253	-4.440892098500626e-16
anuradhapura	0.2257982602645857	-4.440892098500626e-16
anuran	0.22579942090616845	-4.440892098500626e-16
anymore	0.22579991832398963	-4.440892098500626e-16
anything	0.22580033283884063	-4.440892098500626e-16
anzali	0.22580074735369163	-4.440892098500626e-16
aonla	0.22580116186854263	-4.440892098500626e-16
apache	0.2258020738012148	-4.440892098500626e-16
apalachicola	0.225802571219036	-4.440892098500626e-16
apartment	0.225802985733887	-4.440892098500626e-16
apatite	0.225803400248738	-4.440892098500626e-16
apcp	0.22580389766655917	-4.440892098500626e-16
apenc	0.22580431218141017	-4.440892098500626e-16
apf	0.22580472669626117	-4.440892098500626e-16
aph	0.22580514121111217	-4.440892098500626e-16
apha	0.22580563862893335	-4.440892098500626e-16
aphids	0.2258069650764565	-4.440892098500626e-16
aphrodite	0.2258074624942777	-4.440892098500626e-16
apidae	0.2258078770091287	-4.440892098500626e-16
apigenin	0.22580854023289026	-4.440892098500626e-16
apium	0.22580920345665184	-4.440892098500626e-16
apodi	0.22580961797150284	-4.440892098500626e-16
apoptosis	0.22581003248635384	-4.440892098500626e-16
apothecia	0.22581044700120484	-4.440892098500626e-16
apothecial	0.22581135893387702	-4.440892098500626e-16
appalachian	0.2258118563516982	-4.440892098500626e-16
appendix	0.22581276828437039	-4.440892098500626e-16
appetite	0.22581318279922138	-4.440892098500626e-16
appoint	0.22581384602298296	-4.440892098500626e-16
appreciated	0.22581434344080414	-4.440892098500626e-16
apprehension	0.22581525537347633	-4.440892098500626e-16
approximated	0.22581566988832733	-4.440892098500626e-16
aptness	0.22581608440317832	-4.440892098500626e-16
aquacultural	0.2258167476269399	-4.440892098500626e-16
aquae	0.2258171621417909	-4.440892098500626e-16
aquasorb	0.22581765955961208	-4.440892098500626e-16
aquastat	0.22581832278337366	-4.440892098500626e-16
aquaticum	0.22581898600713524	-4.440892098500626e-16
aquaticus	0.22581940052198624	-4.440892098500626e-16
aquatilis	0.22582031245465842	-4.440892098500626e-16
aquifers	0.22582147309624118	-4.440892098500626e-16
aquimorbida	0.22582197051406236	-4.440892098500626e-16
aquultic	0.22582263373782394	-4.440892098500626e-16
aqyield	0.22582304825267493	-4.440892098500626e-16
arabic	0.22582396018534712	-4.440892098500626e-16
arabinose	0.22582437470019812	-4.440892098500626e-16
arachidicola	0.22582478921504912	-4.440892098500626e-16
aragonez	0.22582520372990011	-4.440892098500626e-16
araneae	0.2258258669536617	-4.440892098500626e-16
araneidae	0.2258262814685127	-4.440892098500626e-16
arata	0.2258266959833637	-4.440892098500626e-16
arboreal	0.2258271104982147	-4.440892098500626e-16
arborvitae	0.22582760791603587	-4.440892098500626e-16
arbutus	0.22582827113979745	-4.440892098500626e-16
archaeobotanical	0.2258295975873206	-4.440892098500626e-16
archaeologist	0.22583009500514178	-4.440892098500626e-16
archaeology	0.22583100693781397	-4.440892098500626e-16
archival	0.22583216757939673	-4.440892098500626e-16
archived	0.22583258209424772	-4.440892098500626e-16
arcmap	0.22583299660909872	-4.440892098500626e-16
arcswat	0.22583341112394972	-4.440892098500626e-16
arduous	0.22583382563880072	-4.440892098500626e-16
are	0.22583424015365172	-4.440892098500626e-16
areca	0.2258351520863239	-4.440892098500626e-16
arenado	0.2258355666011749	-4.440892098500626e-16
argentatum	0.22583689304869806	-4.440892098500626e-16
argentinean	0.22583780498137024	-4.440892098500626e-16
argiboroll	0.22583846820513181	-4.440892098500626e-16
argophyllus	0.225838965622953	-4.440892098500626e-16
arhar	0.225839380137804	-4.440892098500626e-16
arhy	0.22583987755562518	-4.440892098500626e-16
ariake	0.22584029207047618	-4.440892098500626e-16
aridification	0.22584078948829736	-4.440892098500626e-16
aridland	0.22584145271205894	-4.440892098500626e-16
arizonica	0.22584211593582051	-4.440892098500626e-16
arjuna	0.2258425304506715	-4.440892098500626e-16
arma	0.2258429449655225	-4.440892098500626e-16
armandii	0.2258433594803735	-4.440892098500626e-16
armour	0.2258440227041351	-4.440892098500626e-16
armstrong	0.2258444372189861	-4.440892098500626e-16
army	0.22584559786056885	-4.440892098500626e-16
arnold	0.22584601237541985	-4.440892098500626e-16
arroyo	0.22584650979324103	-4.440892098500626e-16
arsenical	0.2258471730170026	-4.440892098500626e-16
arslantepe	0.2258475875318536	-4.440892098500626e-16
arta	0.22584825075561518	-4.440892098500626e-16
artefact	0.22584874817343636	-4.440892098500626e-16
artemia	0.22585007462095952	-4.440892098500626e-16
artifact	0.22585140106848267	-4.440892098500626e-16
artisan	0.22585189848630385	-4.440892098500626e-16
artocarpus	0.22585231300115485	-4.440892098500626e-16
arum	0.22585272751600585	-4.440892098500626e-16
arvense	0.225854053963529	-4.440892098500626e-16
arx	0.2258545513813502	-4.440892098500626e-16
arylsulphatase	0.2258549658962012	-4.440892098500626e-16
as)-contaminate	0.2258553804110522	-4.440892098500626e-16
asabe	0.22585670685857534	-4.440892098500626e-16
asan	0.22585712137342634	-4.440892098500626e-16
asat	0.22585761879124752	-4.440892098500626e-16
asb	0.22585877943283028	-4.440892098500626e-16
ascedc	0.22585927685065146	-4.440892098500626e-16
ascophyllum	0.22586060329817462	-4.440892098500626e-16
ascot	0.22586101781302562	-4.440892098500626e-16
asean	0.2258616810367872	-4.440892098500626e-16
aseptic	0.22586217845460838	-4.440892098500626e-16
asfar	0.22586284167836995	-4.440892098500626e-16
asha	0.22586333909619113	-4.440892098500626e-16
ashana	0.22586375361104213	-4.440892098500626e-16
asmdl	0.22586416812589313	-4.440892098500626e-16
asns	0.22586466554371432	-4.440892098500626e-16
asp	0.2258655774763865	-4.440892098500626e-16
asparagi	0.22586648940905868	-4.440892098500626e-16
aspartic	0.22586698682687986	-4.440892098500626e-16
aspire	0.22586765005064144	-4.440892098500626e-16
asr	0.2258689764981646	-4.440892098500626e-16
assalaya	0.22586947391598577	-4.440892098500626e-16
asse	0.22587013713974735	-4.440892098500626e-16
assert	0.22587104907241953	-4.440892098500626e-16
assesment	0.22587146358727053	-4.440892098500626e-16
assis	0.22587196100509171	-4.440892098500626e-16
assoc	0.22587237551994271	-4.440892098500626e-16
assumed	0.2258732874526149	-4.440892098500626e-16
astaneh	0.2258737019674659	-4.440892098500626e-16
asteriscus	0.22587461390013808	-4.440892098500626e-16
astore	0.22587577454172084	-4.440892098500626e-16
astuce	0.22587627195954202	-4.440892098500626e-16
asymmetrical	0.2258771838922142	-4.440892098500626e-16
asymptote	0.22587784711597578	-4.440892098500626e-16
atacama	0.22587900775755854	-4.440892098500626e-16
atankwidi	0.22587950517537972	-4.440892098500626e-16
atb	0.2258800025932009	-4.440892098500626e-16
atbara	0.2258804171080519	-4.440892098500626e-16
atc	0.2258808316229029	-4.440892098500626e-16
ate	0.22588132904072408	-4.440892098500626e-16
ater	0.22588174355557508	-4.440892098500626e-16
athel	0.22588240677933666	-4.440892098500626e-16
athi	0.22588307000309824	-4.440892098500626e-16
atkins	0.22588356742091942	-4.440892098500626e-16
atr	0.225884230644681	-4.440892098500626e-16
atsa	0.22588472806250218	-4.440892098500626e-16
attapulgite	0.22588514257735318	-4.440892098500626e-16
attenuata	0.22588580580111475	-4.440892098500626e-16
attenuator	0.22588622031596575	-4.440892098500626e-16
attica	0.22588713224863793	-4.440892098500626e-16
attila	0.22588762966645912	-4.440892098500626e-16
atx	0.22588804418131012	-4.440892098500626e-16
atypical	0.22588937062883327	-4.440892098500626e-16
auburn	0.22588978514368427	-4.440892098500626e-16
auction	0.22589069707635645	-4.440892098500626e-16
audience	0.2258920235238796	-4.440892098500626e-16
auditing	0.22589334997140276	-4.440892098500626e-16
aurantifolia	0.22589376448625376	-4.440892098500626e-16
auropunctata	0.22589426190407494	-4.440892098500626e-16
auspex	0.22589467641892594	-4.440892098500626e-16
aussie	0.22589509093377694	-4.440892098500626e-16
austin	0.22589600286644912	-4.440892098500626e-16
austral	0.22589641738130012	-4.440892098500626e-16
australasian	0.2258970806050617	-4.440892098500626e-16
australicus	0.2258974951199127	-4.440892098500626e-16
authentic	0.22589815834367427	-4.440892098500626e-16
authorize	0.22589907027634645	-4.440892098500626e-16
autoclaved	0.22589956769416764	-4.440892098500626e-16
automotive	0.22590006511198882	-4.440892098500626e-16
autonomously	0.225900977044661	-4.440892098500626e-16
averaged	0.225901391559512	-4.440892098500626e-16
averrhoa	0.22590188897733318	-4.440892098500626e-16
avian	0.22590321542485634	-4.440892098500626e-16
aviris	0.22590362993970733	-4.440892098500626e-16
aviv	0.2259042931634689	-4.440892098500626e-16
avondale	0.2259047076783199	-4.440892098500626e-16
await	0.2259051221931709	-4.440892098500626e-16
awaken	0.2259056196109921	-4.440892098500626e-16
awmt	0.22590611702881327	-4.440892098500626e-16
awnless	0.22590653154366427	-4.440892098500626e-16
ayub	0.22590694605851527	-4.440892098500626e-16
azadirachtin	0.22590736057336627	-4.440892098500626e-16
azam	0.22590802379712785	-4.440892098500626e-16
azide	0.22590868702088943	-4.440892098500626e-16
azimuth	0.22590910153574043	-4.440892098500626e-16
azinphos	0.22590951605059142	-4.440892098500626e-16
azinphosmethyl	0.2259100134684126	-4.440892098500626e-16
azme	0.2259104279832636	-4.440892098500626e-16
a⁻¹.	0.2259109254010848	-4.440892098500626e-16
aₛₐₜ	0.2259113399159358	-4.440892098500626e-16
b.s.p.	0.2259117544307868	-4.440892098500626e-16
b_wue	0.22591225184860797	-4.440892098500626e-16
baap	0.22591274926642915	-4.440892098500626e-16
babax	0.22591341249019073	-4.440892098500626e-16
baccharis	0.22591382700504173	-4.440892098500626e-16
backcrosse	0.2259143244228629	-4.440892098500626e-16
backhoe	0.2259147389377139	-4.440892098500626e-16
backslope	0.2259152363555351	-4.440892098500626e-16
bacon	0.2259156508703861	-4.440892098500626e-16
bactericide	0.2259160653852371	-4.440892098500626e-16
bacterioplankton	0.22591656280305827	-4.440892098500626e-16
bacterized	0.22591706022087946	-4.440892098500626e-16
bacteroides	0.22591755763870064	-4.440892098500626e-16
badger	0.22591797215355164	-4.440892098500626e-16
bael	0.22591863537731321	-4.440892098500626e-16
bafra	0.2259192986010748	-4.440892098500626e-16
baghdadi	0.22591979601889597	-4.440892098500626e-16
baha	0.22592029343671716	-4.440892098500626e-16
bahar	0.2259216198842403	-4.440892098500626e-16
baikal	0.2259221173020615	-4.440892098500626e-16
baixo	0.2259225318169125	-4.440892098500626e-16
bajo	0.2259229463317635	-4.440892098500626e-16
bakersfield	0.2259233608466145	-4.440892098500626e-16
bakery	0.2259237753614655	-4.440892098500626e-16
bakhtegan	0.22592468729413767	-4.440892098500626e-16
bakken	0.22592510180898867	-4.440892098500626e-16
balad	0.22592576503275025	-4.440892098500626e-16
balances	0.22592642825651182	-4.440892098500626e-16
balasore	0.22592684277136282	-4.440892098500626e-16
balb	0.22592725728621382	-4.440892098500626e-16
balcarce	0.2259279205099754	-4.440892098500626e-16
balearic	0.22592883244264758	-4.440892098500626e-16
balkan	0.22592924695749858	-4.440892098500626e-16
baltistan	0.22592974437531976	-4.440892098500626e-16
baluchistan	0.22593024179314095	-4.440892098500626e-16
bamenda	0.22593090501690252	-4.440892098500626e-16
banaras	0.2259315682406641	-4.440892098500626e-16
banasurasagar	0.2259319827555151	-4.440892098500626e-16
bandar	0.22593248017333628	-4.440892098500626e-16
bandicota	0.22593289468818728	-4.440892098500626e-16
bandwidth	0.22593339210600846	-4.440892098500626e-16
bani	0.22593388952382965	-4.440892098500626e-16
bankruptcy	0.2259352159713528	-4.440892098500626e-16
bankura	0.2259356304862038	-4.440892098500626e-16
banswara	0.2259360450010548	-4.440892098500626e-16
baoding	0.22593670822481637	-4.440892098500626e-16
baotou	0.22593712273966737	-4.440892098500626e-16
bara	0.22593753725451837	-4.440892098500626e-16
barak	0.22593844918719055	-4.440892098500626e-16
barbadensis	0.2259396098287733	-4.440892098500626e-16
barbara	0.2259401072465945	-4.440892098500626e-16
barbarum	0.22594126788817726	-4.440892098500626e-16
barbary	0.22594168240302825	-4.440892098500626e-16
barbulatum	0.22594217982084944	-4.440892098500626e-16
bardenas	0.2259433404624322	-4.440892098500626e-16
barisal	0.22594383788025338	-4.440892098500626e-16
barite	0.22594433529807456	-4.440892098500626e-16
barkant	0.22594474981292556	-4.440892098500626e-16
barotrauma	0.22594516432777656	-4.440892098500626e-16
barramundi	0.22594557884262756	-4.440892098500626e-16
barroca	0.22594599335747856	-4.440892098500626e-16
barseem	0.22594640787232956	-4.440892098500626e-16
bartlett	0.22594690529015074	-4.440892098500626e-16
bartr	0.2259482317376739	-4.440892098500626e-16
basally	0.22594914367034608	-4.440892098500626e-16
bashair	0.22594955818519707	-4.440892098500626e-16
basilisk	0.22595005560301826	-4.440892098500626e-16
basque	0.22595055302083944	-4.440892098500626e-16
bassia	0.22595121624460102	-4.440892098500626e-16
bast	0.2259517136624222	-4.440892098500626e-16
batemi	0.22595221108024338	-4.440892098500626e-16
bathymetry	0.22595270849806456	-4.440892098500626e-16
batter	0.22595312301291556	-4.440892098500626e-16
battle	0.22595378623667714	-4.440892098500626e-16
bax	0.22595444946043872	-4.440892098500626e-16
ba²⁺	0.2259549468782599	-4.440892098500626e-16
ba₁₀	0.2259553613931109	-4.440892098500626e-16
bco	0.2259557759079619	-4.440892098500626e-16
bc₁	0.22595643913172347	-4.440892098500626e-16
bc₃	0.22595685364657447	-4.440892098500626e-16
bdi	0.22595726816142547	-4.440892098500626e-16
bdoc	0.22595776557924666	-4.440892098500626e-16
beagle	0.22595826299706784	-4.440892098500626e-16
beaker	0.22595867751191884	-4.440892098500626e-16
beaufort	0.22595909202676984	-4.440892098500626e-16
beauregard	0.2259597552505314	-4.440892098500626e-16
bec	0.2259602526683526	-4.440892098500626e-16
beccs	0.2259606671832036	-4.440892098500626e-16
becker	0.22596157911587578	-4.440892098500626e-16
beckmannia	0.22596199363072678	-4.440892098500626e-16
beemat	0.22596249104854796	-4.440892098500626e-16
beer	0.22596340298122014	-4.440892098500626e-16
beets	0.22596390039904132	-4.440892098500626e-16
beheira	0.2259643978168625	-4.440892098500626e-16
behnken	0.2259648123317135	-4.440892098500626e-16
belg	0.2259652268465645	-4.440892098500626e-16
belgaum	0.2259656413614155	-4.440892098500626e-16
belgrade	0.22596613877923669	-4.440892098500626e-16
belize	0.22596655329408769	-4.440892098500626e-16
below-	0.22596705071190887	-4.440892098500626e-16
below‐ground	0.22596746522675987	-4.440892098500626e-16
beltsville	0.22596796264458105	-4.440892098500626e-16
bendiocarb	0.22596862586834263	-4.440892098500626e-16
bengawan	0.2259692890921042	-4.440892098500626e-16
bensulfuron	0.22597044973368696	-4.440892098500626e-16
benue	0.22597136166635914	-4.440892098500626e-16
benzotriazole	0.22597227359903133	-4.440892098500626e-16
benzoxazinone	0.22597268811388233	-4.440892098500626e-16
benzoylecgonine	0.22597310262873332	-4.440892098500626e-16
benzyl	0.22597351714358432	-4.440892098500626e-16
benzylaminopurine	0.22597467778516708	-4.440892098500626e-16
bep	0.22597509230001808	-4.440892098500626e-16
beqaa	0.22597550681486908	-4.440892098500626e-16
berambadi	0.22597592132972008	-4.440892098500626e-16
beset	0.22597641874754126	-4.440892098500626e-16
bestow	0.22597683326239226	-4.440892098500626e-16
betaproteobacteria	0.22597724777724326	-4.440892098500626e-16
betche	0.22597766229209426	-4.440892098500626e-16
bethma	0.22597807680694526	-4.440892098500626e-16
betulus	0.22597849132179626	-4.440892098500626e-16
bgb	0.22597890583664726	-4.440892098500626e-16
bgm	0.22597981776931944	-4.440892098500626e-16
bgr	0.22598031518714062	-4.440892098500626e-16
